dataset,time_period,region_name,region_type,region_code,people_in_debt
people_in_debt,2003,West Maas en Waal,Municipality,GM0668,
people_in_debt,2004,West Maas en Waal,Municipality,GM0668,
people_in_debt,2005,West Maas en Waal,Municipality,GM0668,10.0
people_in_debt,2006,West Maas en Waal,Municipality,GM0668,
people_in_debt,2007,West Maas en Waal,Municipality,GM0668,10.0
people_in_debt,2008,West Maas en Waal,Municipality,GM0668,10.0
people_in_debt,2009,West Maas en Waal,Municipality,GM0668,10.0
people_in_debt,2010,West Maas en Waal,Municipality,GM0668,
people_in_debt,2011,West Maas en Waal,Municipality,GM0668,10.0
people_in_debt,2012,West Maas en Waal,Municipality,GM0668,10.0
people_in_debt,2013,West Maas en Waal,Municipality,GM0668,10.0
people_in_debt,2014,West Maas en Waal,Municipality,GM0668,25.0
people_in_debt,2015,West Maas en Waal,Municipality,GM0668,35.0
people_in_debt,2016,West Maas en Waal,Municipality,GM0668,40.0
people_in_debt,2017,West Maas en Waal,Municipality,GM0668,40.0
people_in_debt,2018,West Maas en Waal,Municipality,GM0668,20.0
people_in_debt,2019,West Maas en Waal,Municipality,GM0668,20.0
people_in_debt,2020,West Maas en Waal,Municipality,GM0668,10.0
people_in_debt,2021,West Maas en Waal,Municipality,GM0668,10.0
people_in_debt,2022,West Maas en Waal,Municipality,GM0668,10.0
people_in_debt,1999,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2000,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2001,Wester-Koggenland,Municipality,GM0558,10.0
people_in_debt,2002,Wester-Koggenland,Municipality,GM0558,10.0
people_in_debt,2003,Wester-Koggenland,Municipality,GM0558,15.0
people_in_debt,2004,Wester-Koggenland,Municipality,GM0558,15.0
people_in_debt,2005,Wester-Koggenland,Municipality,GM0558,15.0
people_in_debt,2006,Wester-Koggenland,Municipality,GM0558,10.0
people_in_debt,2007,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2008,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2009,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2010,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2011,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2012,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2013,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2014,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2015,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2016,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2017,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2018,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2019,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2020,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2021,Wester-Koggenland,Municipality,GM0558,
people_in_debt,2022,Wester-Koggenland,Municipality,GM0558,
people_in_debt,1999,Westerkwartier,Municipality,GM1969,
people_in_debt,2000,Westerkwartier,Municipality,GM1969,
people_in_debt,2001,Westerkwartier,Municipality,GM1969,
people_in_debt,2002,Westerkwartier,Municipality,GM1969,
people_in_debt,2003,Westerkwartier,Municipality,GM1969,
people_in_debt,2004,Westerkwartier,Municipality,GM1969,
people_in_debt,2005,Westerkwartier,Municipality,GM1969,
people_in_debt,2006,Westerkwartier,Municipality,GM1969,
people_in_debt,2007,Westerkwartier,Municipality,GM1969,
people_in_debt,2008,Westerkwartier,Municipality,GM1969,
people_in_debt,2009,Westerkwartier,Municipality,GM1969,
people_in_debt,2010,Westerkwartier,Municipality,GM1969,
people_in_debt,2011,Westerkwartier,Municipality,GM1969,
people_in_debt,2012,Westerkwartier,Municipality,GM1969,
people_in_debt,2013,Westerkwartier,Municipality,GM1969,
people_in_debt,2014,Westerkwartier,Municipality,GM1969,
people_in_debt,2015,Westerkwartier,Municipality,GM1969,
people_in_debt,2016,Westerkwartier,Municipality,GM1969,
people_in_debt,2017,Westerkwartier,Municipality,GM1969,
people_in_debt,2018,Westerkwartier,Municipality,GM1969,
people_in_debt,2019,Westerkwartier,Municipality,GM1969,75.0
people_in_debt,2020,Westerkwartier,Municipality,GM1969,60.0
people_in_debt,2021,Westerkwartier,Municipality,GM1969,40.0
people_in_debt,2022,Westerkwartier,Municipality,GM1969,25.0
people_in_debt,1999,Westerveld,Municipality,GM1701,10.0
people_in_debt,2000,Westerveld,Municipality,GM1701,15.0
people_in_debt,2001,Westerveld,Municipality,GM1701,15.0
people_in_debt,2002,Westerveld,Municipality,GM1701,10.0
people_in_debt,2003,Westerveld,Municipality,GM1701,
people_in_debt,2004,Westerveld,Municipality,GM1701,10.0
people_in_debt,2005,Westerveld,Municipality,GM1701,15.0
people_in_debt,2006,Westerveld,Municipality,GM1701,20.0
people_in_debt,2007,Westerveld,Municipality,GM1701,30.0
people_in_debt,2008,Westerveld,Municipality,GM1701,30.0
people_in_debt,2009,Westerveld,Municipality,GM1701,30.0
people_in_debt,2010,Westerveld,Municipality,GM1701,20.0
people_in_debt,2011,Westerveld,Municipality,GM1701,15.0
people_in_debt,2012,Westerveld,Municipality,GM1701,30.0
people_in_debt,2013,Westerveld,Municipality,GM1701,40.0
people_in_debt,2014,Westerveld,Municipality,GM1701,30.0
people_in_debt,2015,Westerveld,Municipality,GM1701,40.0
people_in_debt,2016,Westerveld,Municipality,GM1701,45.0
people_in_debt,2017,Westerveld,Municipality,GM1701,35.0
people_in_debt,2018,Westerveld,Municipality,GM1701,20.0
people_in_debt,2019,Westerveld,Municipality,GM1701,15.0
people_in_debt,2020,Westerveld,Municipality,GM1701,20.0
people_in_debt,2021,Westerveld,Municipality,GM1701,15.0
people_in_debt,2022,Westerveld,Municipality,GM1701,10.0
people_in_debt,1999,Westervoort,Municipality,GM0293,
people_in_debt,2000,Westervoort,Municipality,GM0293,20.0
people_in_debt,2001,Westervoort,Municipality,GM0293,25.0
people_in_debt,2002,Westervoort,Municipality,GM0293,35.0
people_in_debt,2003,Westervoort,Municipality,GM0293,45.0
people_in_debt,2004,Westervoort,Municipality,GM0293,65.0
people_in_debt,2005,Westervoort,Municipality,GM0293,75.0
people_in_debt,2006,Westervoort,Municipality,GM0293,75.0
people_in_debt,2007,Westervoort,Municipality,GM0293,65.0
people_in_debt,2008,Westervoort,Municipality,GM0293,45.0
people_in_debt,2009,Westervoort,Municipality,GM0293,30.0
people_in_debt,2010,Westervoort,Municipality,GM0293,40.0
people_in_debt,2011,Westervoort,Municipality,GM0293,40.0
people_in_debt,2012,Westervoort,Municipality,GM0293,45.0
people_in_debt,2013,Westervoort,Municipality,GM0293,45.0
people_in_debt,2014,Westervoort,Municipality,GM0293,45.0
people_in_debt,2015,Westervoort,Municipality,GM0293,50.0
people_in_debt,2016,Westervoort,Municipality,GM0293,50.0
people_in_debt,2017,Westervoort,Municipality,GM0293,65.0
people_in_debt,2018,Westervoort,Municipality,GM0293,50.0
people_in_debt,2019,Westervoort,Municipality,GM0293,35.0
people_in_debt,2020,Westervoort,Municipality,GM0293,25.0
people_in_debt,2021,Westervoort,Municipality,GM0293,20.0
people_in_debt,2022,Westervoort,Municipality,GM0293,15.0
people_in_debt,1999,Westerwolde,Municipality,GM1950,
people_in_debt,2000,Westerwolde,Municipality,GM1950,
people_in_debt,2001,Westerwolde,Municipality,GM1950,
people_in_debt,2002,Westerwolde,Municipality,GM1950,
people_in_debt,2003,Westerwolde,Municipality,GM1950,
people_in_debt,2004,Westerwolde,Municipality,GM1950,
people_in_debt,2005,Westerwolde,Municipality,GM1950,
people_in_debt,2006,Westerwolde,Municipality,GM1950,
people_in_debt,2007,Westerwolde,Municipality,GM1950,
people_in_debt,2008,Westerwolde,Municipality,GM1950,
people_in_debt,2009,Westerwolde,Municipality,GM1950,
people_in_debt,2010,Westerwolde,Municipality,GM1950,
people_in_debt,2011,Westerwolde,Municipality,GM1950,
people_in_debt,2012,Westerwolde,Municipality,GM1950,
people_in_debt,2013,Westerwolde,Municipality,GM1950,
people_in_debt,2014,Westerwolde,Municipality,GM1950,
people_in_debt,2015,Westerwolde,Municipality,GM1950,
people_in_debt,2016,Westerwolde,Municipality,GM1950,
people_in_debt,2017,Westerwolde,Municipality,GM1950,
people_in_debt,2018,Westerwolde,Municipality,GM1950,95.0
people_in_debt,2019,Westerwolde,Municipality,GM1950,65.0
people_in_debt,2020,Westerwolde,Municipality,GM1950,45.0
people_in_debt,2021,Westerwolde,Municipality,GM1950,25.0
people_in_debt,2022,Westerwolde,Municipality,GM1950,25.0
people_in_debt,1999,Westland,Municipality,GM1783,
people_in_debt,2000,Westland,Municipality,GM1783,
people_in_debt,2001,Westland,Municipality,GM1783,
people_in_debt,2002,Westland,Municipality,GM1783,
people_in_debt,2003,Westland,Municipality,GM1783,
people_in_debt,2004,Westland,Municipality,GM1783,55.0
people_in_debt,2005,Westland,Municipality,GM1783,60.0
people_in_debt,2006,Westland,Municipality,GM1783,80.0
people_in_debt,2007,Westland,Municipality,GM1783,60.0
people_in_debt,2008,Westland,Municipality,GM1783,70.0
people_in_debt,2009,Westland,Municipality,GM1783,80.0
people_in_debt,2010,Westland,Municipality,GM1783,90.0
people_in_debt,2011,Westland,Municipality,GM1783,120.0
people_in_debt,2012,Westland,Municipality,GM1783,125.0
people_in_debt,2013,Westland,Municipality,GM1783,125.0
people_in_debt,2014,Westland,Municipality,GM1783,100.0
people_in_debt,2015,Westland,Municipality,GM1783,110.0
people_in_debt,2016,Westland,Municipality,GM1783,100.0
people_in_debt,2017,Westland,Municipality,GM1783,115.0
people_in_debt,2018,Westland,Municipality,GM1783,100.0
people_in_debt,2019,Westland,Municipality,GM1783,70.0
people_in_debt,2020,Westland,Municipality,GM1783,30.0
people_in_debt,2021,Westland,Municipality,GM1783,20.0
people_in_debt,2022,Westland,Municipality,GM1783,15.0
people_in_debt,1999,Weststellingwerf,Municipality,GM0098,
people_in_debt,2000,Weststellingwerf,Municipality,GM0098,10.0
people_in_debt,2001,Weststellingwerf,Municipality,GM0098,15.0
people_in_debt,2002,Weststellingwerf,Municipality,GM0098,15.0
people_in_debt,2003,Weststellingwerf,Municipality,GM0098,25.0
people_in_debt,2004,Weststellingwerf,Municipality,GM0098,30.0
people_in_debt,2005,Weststellingwerf,Municipality,GM0098,35.0
people_in_debt,2006,Weststellingwerf,Municipality,GM0098,40.0
people_in_debt,2007,Weststellingwerf,Municipality,GM0098,40.0
people_in_debt,2008,Weststellingwerf,Municipality,GM0098,35.0
people_in_debt,2009,Weststellingwerf,Municipality,GM0098,25.0
people_in_debt,2010,Weststellingwerf,Municipality,GM0098,20.0
people_in_debt,2011,Weststellingwerf,Municipality,GM0098,60.0
people_in_debt,2012,Weststellingwerf,Municipality,GM0098,70.0
people_in_debt,2013,Weststellingwerf,Municipality,GM0098,90.0
people_in_debt,2014,Weststellingwerf,Municipality,GM0098,75.0
people_in_debt,2015,Weststellingwerf,Municipality,GM0098,75.0
people_in_debt,2016,Weststellingwerf,Municipality,GM0098,70.0
people_in_debt,2017,Weststellingwerf,Municipality,GM0098,60.0
people_in_debt,2018,Weststellingwerf,Municipality,GM0098,45.0
people_in_debt,2019,Weststellingwerf,Municipality,GM0098,35.0
people_in_debt,2020,Weststellingwerf,Municipality,GM0098,25.0
people_in_debt,2021,Weststellingwerf,Municipality,GM0098,25.0
people_in_debt,2022,Weststellingwerf,Municipality,GM0098,15.0
people_in_debt,1999,Westvoorne,Municipality,GM0614,
people_in_debt,2000,Westvoorne,Municipality,GM0614,
people_in_debt,2001,Westvoorne,Municipality,GM0614,
people_in_debt,2002,Westvoorne,Municipality,GM0614,
people_in_debt,2003,Westvoorne,Municipality,GM0614,
people_in_debt,2004,Westvoorne,Municipality,GM0614,
people_in_debt,2005,Westvoorne,Municipality,GM0614,10.0
people_in_debt,2006,Westvoorne,Municipality,GM0614,
people_in_debt,2007,Westvoorne,Municipality,GM0614,
people_in_debt,2008,Westvoorne,Municipality,GM0614,
people_in_debt,2009,Westvoorne,Municipality,GM0614,
people_in_debt,2010,Westvoorne,Municipality,GM0614,
people_in_debt,2011,Westvoorne,Municipality,GM0614,15.0
people_in_debt,2012,Westvoorne,Municipality,GM0614,20.0
people_in_debt,2013,Westvoorne,Municipality,GM0614,20.0
people_in_debt,2014,Westvoorne,Municipality,GM0614,15.0
people_in_debt,2015,Westvoorne,Municipality,GM0614,10.0
people_in_debt,2016,Westvoorne,Municipality,GM0614,10.0
people_in_debt,2017,Westvoorne,Municipality,GM0614,15.0
people_in_debt,2018,Westvoorne,Municipality,GM0614,10.0
people_in_debt,2019,Westvoorne,Municipality,GM0614,10.0
people_in_debt,2020,Westvoorne,Municipality,GM0614,10.0
people_in_debt,2021,Westvoorne,Municipality,GM0614,10.0
people_in_debt,2022,Westvoorne,Municipality,GM0614,
people_in_debt,1999,Wierden,Municipality,GM0189,
people_in_debt,2000,Wierden,Municipality,GM0189,10.0
people_in_debt,2001,Wierden,Municipality,GM0189,15.0
people_in_debt,2002,Wierden,Municipality,GM0189,25.0
people_in_debt,2003,Wierden,Municipality,GM0189,15.0
people_in_debt,2004,Wierden,Municipality,GM0189,15.0
people_in_debt,2005,Wierden,Municipality,GM0189,10.0
people_in_debt,2006,Wierden,Municipality,GM0189,15.0
people_in_debt,2007,Wierden,Municipality,GM0189,25.0
people_in_debt,2008,Wierden,Municipality,GM0189,20.0
people_in_debt,2009,Wierden,Municipality,GM0189,25.0
people_in_debt,2010,Wierden,Municipality,GM0189,15.0
people_in_debt,2011,Wierden,Municipality,GM0189,20.0
people_in_debt,2012,Wierden,Municipality,GM0189,35.0
people_in_debt,2013,Wierden,Municipality,GM0189,40.0
people_in_debt,2014,Wierden,Municipality,GM0189,40.0
people_in_debt,2015,Wierden,Municipality,GM0189,40.0
people_in_debt,2016,Wierden,Municipality,GM0189,35.0
people_in_debt,2017,Wierden,Municipality,GM0189,30.0
people_in_debt,2018,Wierden,Municipality,GM0189,25.0
people_in_debt,2019,Wierden,Municipality,GM0189,20.0
people_in_debt,2020,Wierden,Municipality,GM0189,10.0
people_in_debt,2021,Wierden,Municipality,GM0189,
people_in_debt,2022,Wierden,Municipality,GM0189,
people_in_debt,1999,Wieringen,Municipality,GM0462,
people_in_debt,2000,Wieringen,Municipality,GM0462,10.0
people_in_debt,2001,Wieringen,Municipality,GM0462,10.0
people_in_debt,2002,Wieringen,Municipality,GM0462,10.0
people_in_debt,2003,Wieringen,Municipality,GM0462,10.0
people_in_debt,2004,Wieringen,Municipality,GM0462,15.0
people_in_debt,2005,Wieringen,Municipality,GM0462,15.0
people_in_debt,2006,Wieringen,Municipality,GM0462,10.0
people_in_debt,2007,Wieringen,Municipality,GM0462,15.0
people_in_debt,2008,Wieringen,Municipality,GM0462,15.0
people_in_debt,2009,Wieringen,Municipality,GM0462,15.0
people_in_debt,2010,Wieringen,Municipality,GM0462,15.0
people_in_debt,2011,Wieringen,Municipality,GM0462,15.0
people_in_debt,2012,Wieringen,Municipality,GM0462,
people_in_debt,2013,Wieringen,Municipality,GM0462,
people_in_debt,2014,Wieringen,Municipality,GM0462,
people_in_debt,2015,Wieringen,Municipality,GM0462,
people_in_debt,2016,Wieringen,Municipality,GM0462,
people_in_debt,2017,Wieringen,Municipality,GM0462,
people_in_debt,2018,Wieringen,Municipality,GM0462,
people_in_debt,2019,Wieringen,Municipality,GM0462,
people_in_debt,2020,Wieringen,Municipality,GM0462,
people_in_debt,2021,Wieringen,Municipality,GM0462,
people_in_debt,2022,Wieringen,Municipality,GM0462,
people_in_debt,1999,Wieringermeer,Municipality,GM0463,
people_in_debt,2000,Wieringermeer,Municipality,GM0463,10.0
people_in_debt,2001,Wieringermeer,Municipality,GM0463,20.0
people_in_debt,2002,Wieringermeer,Municipality,GM0463,30.0
people_in_debt,2003,Wieringermeer,Municipality,GM0463,30.0
people_in_debt,2004,Wieringermeer,Municipality,GM0463,40.0
people_in_debt,2005,Wieringermeer,Municipality,GM0463,50.0
people_in_debt,2006,Wieringermeer,Municipality,GM0463,45.0
people_in_debt,2007,Wieringermeer,Municipality,GM0463,40.0
people_in_debt,2008,Wieringermeer,Municipality,GM0463,35.0
people_in_debt,2009,Wieringermeer,Municipality,GM0463,20.0
people_in_debt,2010,Wieringermeer,Municipality,GM0463,10.0
people_in_debt,2011,Wieringermeer,Municipality,GM0463,10.0
people_in_debt,2012,Wieringermeer,Municipality,GM0463,
people_in_debt,2013,Wieringermeer,Municipality,GM0463,
people_in_debt,2014,Wieringermeer,Municipality,GM0463,
people_in_debt,2015,Wieringermeer,Municipality,GM0463,
people_in_debt,2016,Wieringermeer,Municipality,GM0463,
people_in_debt,2017,Wieringermeer,Municipality,GM0463,
people_in_debt,2018,Wieringermeer,Municipality,GM0463,
people_in_debt,2019,Wieringermeer,Municipality,GM0463,
people_in_debt,2020,Wieringermeer,Municipality,GM0463,
people_in_debt,2021,Wieringermeer,Municipality,GM0463,
people_in_debt,2022,Wieringermeer,Municipality,GM0463,
people_in_debt,1999,Wijchen,Municipality,GM0296,
people_in_debt,2000,Wijchen,Municipality,GM0296,10.0
people_in_debt,2001,Wijchen,Municipality,GM0296,35.0
people_in_debt,2002,Wijchen,Municipality,GM0296,50.0
people_in_debt,2003,Wijchen,Municipality,GM0296,45.0
people_in_debt,2004,Wijchen,Municipality,GM0296,50.0
people_in_debt,2005,Wijchen,Municipality,GM0296,40.0
people_in_debt,2006,Wijchen,Municipality,GM0296,45.0
people_in_debt,2007,Wijchen,Municipality,GM0296,45.0
people_in_debt,2008,Wijchen,Municipality,GM0296,40.0
people_in_debt,2009,Wijchen,Municipality,GM0296,35.0
people_in_debt,2010,Wijchen,Municipality,GM0296,25.0
people_in_debt,2011,Wijchen,Municipality,GM0296,20.0
people_in_debt,2012,Wijchen,Municipality,GM0296,45.0
people_in_debt,2013,Wijchen,Municipality,GM0296,60.0
people_in_debt,2014,Wijchen,Municipality,GM0296,90.0
people_in_debt,2015,Wijchen,Municipality,GM0296,90.0
people_in_debt,2016,Wijchen,Municipality,GM0296,85.0
people_in_debt,2017,Wijchen,Municipality,GM0296,65.0
people_in_debt,2018,Wijchen,Municipality,GM0296,45.0
people_in_debt,2019,Wijchen,Municipality,GM0296,40.0
people_in_debt,2020,Wijchen,Municipality,GM0296,25.0
people_in_debt,2021,Wijchen,Municipality,GM0296,20.0
people_in_debt,2022,Wijchen,Municipality,GM0296,20.0
people_in_debt,1999,Wijdemeren,Municipality,GM1696,
people_in_debt,2000,Wijdemeren,Municipality,GM1696,
people_in_debt,2001,Wijdemeren,Municipality,GM1696,
people_in_debt,2002,Wijdemeren,Municipality,GM1696,10.0
people_in_debt,2003,Wijdemeren,Municipality,GM1696,
people_in_debt,2004,Wijdemeren,Municipality,GM1696,
people_in_debt,2005,Wijdemeren,Municipality,GM1696,10.0
people_in_debt,2006,Wijdemeren,Municipality,GM1696,10.0
people_in_debt,2007,Wijdemeren,Municipality,GM1696,10.0
people_in_debt,2008,Wijdemeren,Municipality,GM1696,15.0
people_in_debt,2009,Wijdemeren,Municipality,GM1696,25.0
people_in_debt,2010,Wijdemeren,Municipality,GM1696,25.0
people_in_debt,2011,Wijdemeren,Municipality,GM1696,15.0
people_in_debt,2012,Wijdemeren,Municipality,GM1696,20.0
people_in_debt,2013,Wijdemeren,Municipality,GM1696,15.0
people_in_debt,2014,Wijdemeren,Municipality,GM1696,20.0
people_in_debt,2015,Wijdemeren,Municipality,GM1696,25.0
people_in_debt,2016,Wijdemeren,Municipality,GM1696,30.0
people_in_debt,2017,Wijdemeren,Municipality,GM1696,20.0
people_in_debt,2018,Wijdemeren,Municipality,GM1696,20.0
people_in_debt,2019,Wijdemeren,Municipality,GM1696,15.0
people_in_debt,2020,Wijdemeren,Municipality,GM1696,10.0
people_in_debt,2021,Wijdemeren,Municipality,GM1696,10.0
people_in_debt,2022,Wijdemeren,Municipality,GM1696,10.0
people_in_debt,1999,Wijhe,Municipality,GM0190,
people_in_debt,2000,Wijhe,Municipality,GM0190,
people_in_debt,2001,Wijhe,Municipality,GM0190,
people_in_debt,2002,Wijhe,Municipality,GM0190,
people_in_debt,2003,Wijhe,Municipality,GM0190,
people_in_debt,2004,Wijhe,Municipality,GM0190,
people_in_debt,2005,Wijhe,Municipality,GM0190,
people_in_debt,2006,Wijhe,Municipality,GM0190,
people_in_debt,2007,Wijhe,Municipality,GM0190,
people_in_debt,2008,Wijhe,Municipality,GM0190,
people_in_debt,2009,Wijhe,Municipality,GM0190,
people_in_debt,2010,Wijhe,Municipality,GM0190,
people_in_debt,2011,Wijhe,Municipality,GM0190,
people_in_debt,2012,Wijhe,Municipality,GM0190,
people_in_debt,2013,Wijhe,Municipality,GM0190,
people_in_debt,2014,Wijhe,Municipality,GM0190,
people_in_debt,2015,Wijhe,Municipality,GM0190,
people_in_debt,2016,Wijhe,Municipality,GM0190,
people_in_debt,2017,Wijhe,Municipality,GM0190,
people_in_debt,2018,Wijhe,Municipality,GM0190,
people_in_debt,2019,Wijhe,Municipality,GM0190,
people_in_debt,2020,Wijhe,Municipality,GM0190,
people_in_debt,2021,Wijhe,Municipality,GM0190,
people_in_debt,2022,Wijhe,Municipality,GM0190,
people_in_debt,1999,Wijk bij Duurstede,Municipality,GM0352,
people_in_debt,2000,Wijk bij Duurstede,Municipality,GM0352,
people_in_debt,2001,Wijk bij Duurstede,Municipality,GM0352,10.0
people_in_debt,2002,Wijk bij Duurstede,Municipality,GM0352,15.0
people_in_debt,2003,Wijk bij Duurstede,Municipality,GM0352,20.0
people_in_debt,2004,Wijk bij Duurstede,Municipality,GM0352,20.0
people_in_debt,2005,Wijk bij Duurstede,Municipality,GM0352,20.0
people_in_debt,2006,Wijk bij Duurstede,Municipality,GM0352,15.0
people_in_debt,2007,Wijk bij Duurstede,Municipality,GM0352,35.0
people_in_debt,2008,Wijk bij Duurstede,Municipality,GM0352,30.0
people_in_debt,2009,Wijk bij Duurstede,Municipality,GM0352,25.0
people_in_debt,2010,Wijk bij Duurstede,Municipality,GM0352,25.0
people_in_debt,2011,Wijk bij Duurstede,Municipality,GM0352,20.0
people_in_debt,2012,Wijk bij Duurstede,Municipality,GM0352,20.0
people_in_debt,2013,Wijk bij Duurstede,Municipality,GM0352,25.0
people_in_debt,2014,Wijk bij Duurstede,Municipality,GM0352,25.0
people_in_debt,2015,Wijk bij Duurstede,Municipality,GM0352,25.0
people_in_debt,2016,Wijk bij Duurstede,Municipality,GM0352,25.0
people_in_debt,2017,Wijk bij Duurstede,Municipality,GM0352,20.0
people_in_debt,2018,Wijk bij Duurstede,Municipality,GM0352,20.0
people_in_debt,2019,Wijk bij Duurstede,Municipality,GM0352,20.0
people_in_debt,2020,Wijk bij Duurstede,Municipality,GM0352,15.0
people_in_debt,2021,Wijk bij Duurstede,Municipality,GM0352,
people_in_debt,2022,Wijk bij Duurstede,Municipality,GM0352,
people_in_debt,1999,Winschoten,Municipality,GM0052,
people_in_debt,2000,Winschoten,Municipality,GM0052,15.0
people_in_debt,2001,Winschoten,Municipality,GM0052,25.0
people_in_debt,2002,Winschoten,Municipality,GM0052,35.0
people_in_debt,2003,Winschoten,Municipality,GM0052,40.0
people_in_debt,2004,Winschoten,Municipality,GM0052,60.0
people_in_debt,2005,Winschoten,Municipality,GM0052,95.0
people_in_debt,2006,Winschoten,Municipality,GM0052,100.0
people_in_debt,2007,Winschoten,Municipality,GM0052,80.0
people_in_debt,2008,Winschoten,Municipality,GM0052,60.0
people_in_debt,2009,Winschoten,Municipality,GM0052,75.0
people_in_debt,2010,Winschoten,Municipality,GM0052,
people_in_debt,2011,Winschoten,Municipality,GM0052,
people_in_debt,2012,Winschoten,Municipality,GM0052,
people_in_debt,2013,Winschoten,Municipality,GM0052,
people_in_debt,2014,Winschoten,Municipality,GM0052,
people_in_debt,2015,Winschoten,Municipality,GM0052,
people_in_debt,2016,Winschoten,Municipality,GM0052,
people_in_debt,2017,Winschoten,Municipality,GM0052,
people_in_debt,2018,Winschoten,Municipality,GM0052,
people_in_debt,2019,Winschoten,Municipality,GM0052,
people_in_debt,2020,Winschoten,Municipality,GM0052,
people_in_debt,2021,Winschoten,Municipality,GM0052,
people_in_debt,2022,Winschoten,Municipality,GM0052,
people_in_debt,1999,Winsum,Municipality,GM0053,
people_in_debt,2000,Winsum,Municipality,GM0053,
people_in_debt,2001,Winsum,Municipality,GM0053,
people_in_debt,2002,Winsum,Municipality,GM0053,
people_in_debt,2003,Winsum,Municipality,GM0053,
people_in_debt,2004,Winsum,Municipality,GM0053,15.0
people_in_debt,2005,Winsum,Municipality,GM0053,25.0
people_in_debt,2006,Winsum,Municipality,GM0053,20.0
people_in_debt,2007,Winsum,Municipality,GM0053,25.0
people_in_debt,2008,Winsum,Municipality,GM0053,15.0
people_in_debt,2009,Winsum,Municipality,GM0053,25.0
people_in_debt,2010,Winsum,Municipality,GM0053,25.0
people_in_debt,2011,Winsum,Municipality,GM0053,30.0
people_in_debt,2012,Winsum,Municipality,GM0053,40.0
people_in_debt,2013,Winsum,Municipality,GM0053,35.0
people_in_debt,2014,Winsum,Municipality,GM0053,30.0
people_in_debt,2015,Winsum,Municipality,GM0053,25.0
people_in_debt,2016,Winsum,Municipality,GM0053,35.0
people_in_debt,2017,Winsum,Municipality,GM0053,35.0
people_in_debt,2018,Winsum,Municipality,GM0053,25.0
people_in_debt,2019,Winsum,Municipality,GM0053,
people_in_debt,2020,Winsum,Municipality,GM0053,
people_in_debt,2021,Winsum,Municipality,GM0053,
people_in_debt,2022,Winsum,Municipality,GM0053,
people_in_debt,1999,Winterswijk,Municipality,GM0294,
people_in_debt,2000,Winterswijk,Municipality,GM0294,35.0
people_in_debt,2001,Winterswijk,Municipality,GM0294,50.0
people_in_debt,2002,Winterswijk,Municipality,GM0294,65.0
people_in_debt,2003,Winterswijk,Municipality,GM0294,75.0
people_in_debt,2004,Winterswijk,Municipality,GM0294,60.0
people_in_debt,2005,Winterswijk,Municipality,GM0294,80.0
people_in_debt,2006,Winterswijk,Municipality,GM0294,85.0
people_in_debt,2007,Winterswijk,Municipality,GM0294,90.0
people_in_debt,2008,Winterswijk,Municipality,GM0294,80.0
people_in_debt,2009,Winterswijk,Municipality,GM0294,60.0
people_in_debt,2010,Winterswijk,Municipality,GM0294,50.0
people_in_debt,2011,Winterswijk,Municipality,GM0294,45.0
people_in_debt,2012,Winterswijk,Municipality,GM0294,75.0
people_in_debt,2013,Winterswijk,Municipality,GM0294,90.0
people_in_debt,2014,Winterswijk,Municipality,GM0294,85.0
people_in_debt,2015,Winterswijk,Municipality,GM0294,65.0
people_in_debt,2016,Winterswijk,Municipality,GM0294,60.0
people_in_debt,2017,Winterswijk,Municipality,GM0294,50.0
people_in_debt,2018,Winterswijk,Municipality,GM0294,45.0
people_in_debt,2019,Winterswijk,Municipality,GM0294,30.0
people_in_debt,2020,Winterswijk,Municipality,GM0294,20.0
people_in_debt,2021,Winterswijk,Municipality,GM0294,15.0
people_in_debt,2022,Winterswijk,Municipality,GM0294,20.0
people_in_debt,1999,Wisch,Municipality,GM0295,10.0
people_in_debt,2000,Wisch,Municipality,GM0295,25.0
people_in_debt,2001,Wisch,Municipality,GM0295,35.0
people_in_debt,2002,Wisch,Municipality,GM0295,50.0
people_in_debt,2003,Wisch,Municipality,GM0295,60.0
people_in_debt,2004,Wisch,Municipality,GM0295,60.0
people_in_debt,2005,Wisch,Municipality,GM0295,
people_in_debt,2006,Wisch,Municipality,GM0295,
people_in_debt,2007,Wisch,Municipality,GM0295,
people_in_debt,2008,Wisch,Municipality,GM0295,
people_in_debt,2009,Wisch,Municipality,GM0295,
people_in_debt,2010,Wisch,Municipality,GM0295,
people_in_debt,2011,Wisch,Municipality,GM0295,
people_in_debt,2012,Wisch,Municipality,GM0295,
people_in_debt,2013,Wisch,Municipality,GM0295,
