dataset,time_period,region_name,region_type,region_code,property_value
people_in_debt,2022,Rozendaal,Municipality,GM0277,612.0
people_in_debt,2023,Rozendaal,Municipality,GM0277,753.0
people_in_debt,2019,Rucphen,Municipality,GM0840,264.0
people_in_debt,2020,Rucphen,Municipality,GM0840,276.0
people_in_debt,2021,Rucphen,Municipality,GM0840,291.0
people_in_debt,2022,Rucphen,Municipality,GM0840,314.0
people_in_debt,2023,Rucphen,Municipality,GM0840,352.0
people_in_debt,2019,Schagen,Municipality,GM0441,248.0
people_in_debt,2020,Schagen,Municipality,GM0441,264.0
people_in_debt,2021,Schagen,Municipality,GM0441,278.0
people_in_debt,2022,Schagen,Municipality,GM0441,311.0
people_in_debt,2023,Schagen,Municipality,GM0441,349.0
people_in_debt,2019,Scherpenzeel,Municipality,GM0279,276.0
people_in_debt,2020,Scherpenzeel,Municipality,GM0279,298.0
people_in_debt,2021,Scherpenzeel,Municipality,GM0279,313.0
people_in_debt,2022,Scherpenzeel,Municipality,GM0279,347.0
people_in_debt,2023,Scherpenzeel,Municipality,GM0279,389.0
people_in_debt,2019,Schiedam,Municipality,GM0606,170.0
people_in_debt,2020,Schiedam,Municipality,GM0606,195.0
people_in_debt,2021,Schiedam,Municipality,GM0606,221.0
people_in_debt,2022,Schiedam,Municipality,GM0606,248.0
people_in_debt,2023,Schiedam,Municipality,GM0606,285.0
people_in_debt,2019,Schiermonnikoog,Municipality,GM0088,247.0
people_in_debt,2020,Schiermonnikoog,Municipality,GM0088,256.0
people_in_debt,2021,Schiermonnikoog,Municipality,GM0088,282.0
people_in_debt,2022,Schiermonnikoog,Municipality,GM0088,331.0
people_in_debt,2023,Schiermonnikoog,Municipality,GM0088,382.0
people_in_debt,2019,Schouwen-Duiveland,Municipality,GM1676,251.0
people_in_debt,2020,Schouwen-Duiveland,Municipality,GM1676,261.0
people_in_debt,2021,Schouwen-Duiveland,Municipality,GM1676,279.0
people_in_debt,2022,Schouwen-Duiveland,Municipality,GM1676,303.0
people_in_debt,2023,Schouwen-Duiveland,Municipality,GM1676,343.0
people_in_debt,2019,Simpelveld,Municipality,GM0965,176.0
people_in_debt,2020,Simpelveld,Municipality,GM0965,194.0
people_in_debt,2021,Simpelveld,Municipality,GM0965,204.0
people_in_debt,2022,Simpelveld,Municipality,GM0965,212.0
people_in_debt,2023,Simpelveld,Municipality,GM0965,251.0
people_in_debt,2019,Sint Anthonis,Municipality,GM1702,292.0
people_in_debt,2020,Sint Anthonis,Municipality,GM1702,315.0
people_in_debt,2021,Sint Anthonis,Municipality,GM1702,311.0
people_in_debt,2022,Sint Anthonis,Municipality,GM1702,
people_in_debt,2023,Sint Anthonis,Municipality,GM1702,
people_in_debt,2019,Sint-Michielsgestel,Municipality,GM0845,322.0
people_in_debt,2020,Sint-Michielsgestel,Municipality,GM0845,342.0
people_in_debt,2021,Sint-Michielsgestel,Municipality,GM0845,359.0
people_in_debt,2022,Sint-Michielsgestel,Municipality,GM0845,393.0
people_in_debt,2023,Sint-Michielsgestel,Municipality,GM0845,461.0
people_in_debt,2019,Sittard-Geleen,Municipality,GM1883,178.0
people_in_debt,2020,Sittard-Geleen,Municipality,GM1883,192.0
people_in_debt,2021,Sittard-Geleen,Municipality,GM1883,204.0
people_in_debt,2022,Sittard-Geleen,Municipality,GM1883,218.0
people_in_debt,2023,Sittard-Geleen,Municipality,GM1883,254.0
people_in_debt,2019,Sliedrecht,Municipality,GM0610,201.0
people_in_debt,2020,Sliedrecht,Municipality,GM0610,221.0
people_in_debt,2021,Sliedrecht,Municipality,GM0610,240.0
people_in_debt,2022,Sliedrecht,Municipality,GM0610,255.0
people_in_debt,2023,Sliedrecht,Municipality,GM0610,304.0
people_in_debt,2019,Sluis,Municipality,GM1714,213.0
people_in_debt,2020,Sluis,Municipality,GM1714,224.0
people_in_debt,2021,Sluis,Municipality,GM1714,242.0
people_in_debt,2022,Sluis,Municipality,GM1714,268.0
people_in_debt,2023,Sluis,Municipality,GM1714,303.0
people_in_debt,2019,Smallingerland,Municipality,GM0090,181.0
people_in_debt,2020,Smallingerland,Municipality,GM0090,195.0
people_in_debt,2021,Smallingerland,Municipality,GM0090,211.0
people_in_debt,2022,Smallingerland,Municipality,GM0090,234.0
people_in_debt,2023,Smallingerland,Municipality,GM0090,276.0
people_in_debt,2019,Soest,Municipality,GM0342,313.0
people_in_debt,2020,Soest,Municipality,GM0342,333.0
people_in_debt,2021,Soest,Municipality,GM0342,355.0
people_in_debt,2022,Soest,Municipality,GM0342,386.0
people_in_debt,2023,Soest,Municipality,GM0342,427.0
people_in_debt,2019,Someren,Municipality,GM0847,292.0
people_in_debt,2020,Someren,Municipality,GM0847,312.0
people_in_debt,2021,Someren,Municipality,GM0847,322.0
people_in_debt,2022,Someren,Municipality,GM0847,353.0
people_in_debt,2023,Someren,Municipality,GM0847,392.0
people_in_debt,2019,Son en Breugel,Municipality,GM0848,327.0
people_in_debt,2020,Son en Breugel,Municipality,GM0848,350.0
people_in_debt,2021,Son en Breugel,Municipality,GM0848,373.0
people_in_debt,2022,Son en Breugel,Municipality,GM0848,401.0
people_in_debt,2023,Son en Breugel,Municipality,GM0848,459.0
people_in_debt,2019,Stadskanaal,Municipality,GM0037,165.0
people_in_debt,2020,Stadskanaal,Municipality,GM0037,175.0
people_in_debt,2021,Stadskanaal,Municipality,GM0037,187.0
people_in_debt,2022,Stadskanaal,Municipality,GM0037,207.0
people_in_debt,2023,Stadskanaal,Municipality,GM0037,242.0
people_in_debt,2019,Staphorst,Municipality,GM0180,271.0
people_in_debt,2020,Staphorst,Municipality,GM0180,277.0
people_in_debt,2021,Staphorst,Municipality,GM0180,292.0
people_in_debt,2022,Staphorst,Municipality,GM0180,317.0
people_in_debt,2023,Staphorst,Municipality,GM0180,350.0
people_in_debt,2019,Stede Broec,Municipality,GM0532,221.0
people_in_debt,2020,Stede Broec,Municipality,GM0532,244.0
people_in_debt,2021,Stede Broec,Municipality,GM0532,264.0
people_in_debt,2022,Stede Broec,Municipality,GM0532,294.0
people_in_debt,2023,Stede Broec,Municipality,GM0532,355.0
people_in_debt,2019,Steenbergen,Municipality,GM0851,223.0
people_in_debt,2020,Steenbergen,Municipality,GM0851,238.0
people_in_debt,2021,Steenbergen,Municipality,GM0851,254.0
people_in_debt,2022,Steenbergen,Municipality,GM0851,286.0
people_in_debt,2023,Steenbergen,Municipality,GM0851,327.0
people_in_debt,2019,Steenwijkerland,Municipality,GM1708,221.0
people_in_debt,2020,Steenwijkerland,Municipality,GM1708,230.0
people_in_debt,2021,Steenwijkerland,Municipality,GM1708,245.0
people_in_debt,2022,Steenwijkerland,Municipality,GM1708,270.0
people_in_debt,2023,Steenwijkerland,Municipality,GM1708,309.0
people_in_debt,2019,Stein (L.),Municipality,GM0971,205.0
people_in_debt,2020,Stein (L.),Municipality,GM0971,222.0
people_in_debt,2021,Stein (L.),Municipality,GM0971,234.0
people_in_debt,2022,Stein (L.),Municipality,GM0971,244.0
people_in_debt,2023,Stein (L.),Municipality,GM0971,289.0
people_in_debt,2019,Stichtse Vecht,Municipality,GM1904,324.0
people_in_debt,2020,Stichtse Vecht,Municipality,GM1904,343.0
people_in_debt,2021,Stichtse Vecht,Municipality,GM1904,364.0
people_in_debt,2022,Stichtse Vecht,Municipality,GM1904,392.0
people_in_debt,2023,Stichtse Vecht,Municipality,GM1904,458.0
people_in_debt,2019,Súdwest-Fryslân,Municipality,GM1900,207.0
people_in_debt,2020,Súdwest-Fryslân,Municipality,GM1900,217.0
people_in_debt,2021,Súdwest-Fryslân,Municipality,GM1900,229.0
people_in_debt,2022,Súdwest-Fryslân,Municipality,GM1900,251.0
people_in_debt,2023,Súdwest-Fryslân,Municipality,GM1900,288.0
people_in_debt,2019,Terneuzen,Municipality,GM0715,172.0
people_in_debt,2020,Terneuzen,Municipality,GM0715,181.0
people_in_debt,2021,Terneuzen,Municipality,GM0715,192.0
people_in_debt,2022,Terneuzen,Municipality,GM0715,208.0
people_in_debt,2023,Terneuzen,Municipality,GM0715,234.0
people_in_debt,2019,Terschelling,Municipality,GM0093,313.0
people_in_debt,2020,Terschelling,Municipality,GM0093,322.0
people_in_debt,2021,Terschelling,Municipality,GM0093,342.0
people_in_debt,2022,Terschelling,Municipality,GM0093,392.0
people_in_debt,2023,Terschelling,Municipality,GM0093,427.0
people_in_debt,2019,Texel,Municipality,GM0448,272.0
people_in_debt,2020,Texel,Municipality,GM0448,287.0
people_in_debt,2021,Texel,Municipality,GM0448,305.0
people_in_debt,2022,Texel,Municipality,GM0448,328.0
people_in_debt,2023,Texel,Municipality,GM0448,372.0
people_in_debt,2019,Teylingen,Municipality,GM1525,319.0
people_in_debt,2020,Teylingen,Municipality,GM1525,347.0
people_in_debt,2021,Teylingen,Municipality,GM1525,370.0
people_in_debt,2022,Teylingen,Municipality,GM1525,404.0
people_in_debt,2023,Teylingen,Municipality,GM1525,459.0
people_in_debt,2019,Tholen,Municipality,GM0716,197.0
people_in_debt,2020,Tholen,Municipality,GM0716,203.0
people_in_debt,2021,Tholen,Municipality,GM0716,213.0
people_in_debt,2022,Tholen,Municipality,GM0716,228.0
people_in_debt,2023,Tholen,Municipality,GM0716,258.0
people_in_debt,2019,Tiel,Municipality,GM0281,209.0
people_in_debt,2020,Tiel,Municipality,GM0281,224.0
people_in_debt,2021,Tiel,Municipality,GM0281,238.0
people_in_debt,2022,Tiel,Municipality,GM0281,263.0
people_in_debt,2023,Tiel,Municipality,GM0281,316.0
people_in_debt,2019,Tilburg,Municipality,GM0855,210.0
people_in_debt,2020,Tilburg,Municipality,GM0855,228.0
people_in_debt,2021,Tilburg,Municipality,GM0855,247.0
people_in_debt,2022,Tilburg,Municipality,GM0855,269.0
people_in_debt,2023,Tilburg,Municipality,GM0855,314.0
people_in_debt,2019,Tubbergen,Municipality,GM0183,290.0
people_in_debt,2020,Tubbergen,Municipality,GM0183,304.0
people_in_debt,2021,Tubbergen,Municipality,GM0183,320.0
people_in_debt,2022,Tubbergen,Municipality,GM0183,359.0
people_in_debt,2023,Tubbergen,Municipality,GM0183,402.0
people_in_debt,2019,Twenterand,Municipality,GM1700,222.0
people_in_debt,2020,Twenterand,Municipality,GM1700,234.0
people_in_debt,2021,Twenterand,Municipality,GM1700,251.0
people_in_debt,2022,Twenterand,Municipality,GM1700,278.0
people_in_debt,2023,Twenterand,Municipality,GM1700,327.0
people_in_debt,2019,Tynaarlo,Municipality,GM1730,269.0
people_in_debt,2020,Tynaarlo,Municipality,GM1730,285.0
people_in_debt,2021,Tynaarlo,Municipality,GM1730,306.0
people_in_debt,2022,Tynaarlo,Municipality,GM1730,341.0
people_in_debt,2023,Tynaarlo,Municipality,GM1730,394.0
people_in_debt,2019,Tytsjerksteradiel,Municipality,GM0737,203.0
people_in_debt,2020,Tytsjerksteradiel,Municipality,GM0737,214.0
people_in_debt,2021,Tytsjerksteradiel,Municipality,GM0737,226.0
people_in_debt,2022,Tytsjerksteradiel,Municipality,GM0737,249.0
people_in_debt,2023,Tytsjerksteradiel,Municipality,GM0737,284.0
people_in_debt,2019,Uden,Municipality,GM0856,259.0
people_in_debt,2020,Uden,Municipality,GM0856,282.0
people_in_debt,2021,Uden,Municipality,GM0856,288.0
people_in_debt,2022,Uden,Municipality,GM0856,
people_in_debt,2023,Uden,Municipality,GM0856,
people_in_debt,2019,Uitgeest,Municipality,GM0450,287.0
people_in_debt,2020,Uitgeest,Municipality,GM0450,311.0
people_in_debt,2021,Uitgeest,Municipality,GM0450,333.0
people_in_debt,2022,Uitgeest,Municipality,GM0450,363.0
people_in_debt,2023,Uitgeest,Municipality,GM0450,448.0
people_in_debt,2019,Uithoorn,Municipality,GM0451,282.0
people_in_debt,2020,Uithoorn,Municipality,GM0451,311.0
people_in_debt,2021,Uithoorn,Municipality,GM0451,334.0
people_in_debt,2022,Uithoorn,Municipality,GM0451,365.0
people_in_debt,2023,Uithoorn,Municipality,GM0451,427.0
people_in_debt,2019,Urk,Municipality,GM0184,222.0
people_in_debt,2020,Urk,Municipality,GM0184,239.0
people_in_debt,2021,Urk,Municipality,GM0184,259.0
people_in_debt,2022,Urk,Municipality,GM0184,293.0
people_in_debt,2023,Urk,Municipality,GM0184,327.0
people_in_debt,2019,Utrecht (gemeente),Municipality,GM0344,299.0
people_in_debt,2020,Utrecht (gemeente),Municipality,GM0344,331.0
people_in_debt,2021,Utrecht (gemeente),Municipality,GM0344,357.0
people_in_debt,2022,Utrecht (gemeente),Municipality,GM0344,392.0
people_in_debt,2023,Utrecht (gemeente),Municipality,GM0344,461.0
people_in_debt,2019,Utrechtse Heuvelrug,Municipality,GM1581,357.0
people_in_debt,2020,Utrechtse Heuvelrug,Municipality,GM1581,375.0
people_in_debt,2021,Utrechtse Heuvelrug,Municipality,GM1581,396.0
people_in_debt,2022,Utrechtse Heuvelrug,Municipality,GM1581,427.0
people_in_debt,2023,Utrechtse Heuvelrug,Municipality,GM1581,494.0
people_in_debt,2019,Vaals,Municipality,GM0981,157.0
people_in_debt,2020,Vaals,Municipality,GM0981,168.0
people_in_debt,2021,Vaals,Municipality,GM0981,174.0
people_in_debt,2022,Vaals,Municipality,GM0981,189.0
people_in_debt,2023,Vaals,Municipality,GM0981,221.0
people_in_debt,2019,Valkenburg aan de Geul,Municipality,GM0994,221.0
people_in_debt,2020,Valkenburg aan de Geul,Municipality,GM0994,235.0
people_in_debt,2021,Valkenburg aan de Geul,Municipality,GM0994,256.0
people_in_debt,2022,Valkenburg aan de Geul,Municipality,GM0994,274.0
people_in_debt,2023,Valkenburg aan de Geul,Municipality,GM0994,319.0
people_in_debt,2019,Valkenswaard,Municipality,GM0858,268.0
people_in_debt,2020,Valkenswaard,Municipality,GM0858,283.0
people_in_debt,2021,Valkenswaard,Municipality,GM0858,301.0
people_in_debt,2022,Valkenswaard,Municipality,GM0858,327.0
people_in_debt,2023,Valkenswaard,Municipality,GM0858,360.0
people_in_debt,2019,Veendam,Municipality,GM0047,146.0
people_in_debt,2020,Veendam,Municipality,GM0047,154.0
people_in_debt,2021,Veendam,Municipality,GM0047,164.0
people_in_debt,2022,Veendam,Municipality,GM0047,180.0
people_in_debt,2023,Veendam,Municipality,GM0047,213.0
people_in_debt,2019,Veenendaal,Municipality,GM0345,235.0
people_in_debt,2020,Veenendaal,Municipality,GM0345,256.0
people_in_debt,2021,Veenendaal,Municipality,GM0345,275.0
people_in_debt,2022,Veenendaal,Municipality,GM0345,302.0
people_in_debt,2023,Veenendaal,Municipality,GM0345,376.0
people_in_debt,2019,Veere,Municipality,GM0717,282.0
people_in_debt,2020,Veere,Municipality,GM0717,296.0
people_in_debt,2021,Veere,Municipality,GM0717,313.0
people_in_debt,2022,Veere,Municipality,GM0717,340.0
people_in_debt,2023,Veere,Municipality,GM0717,388.0
people_in_debt,2019,Veldhoven,Municipality,GM0861,298.0
people_in_debt,2020,Veldhoven,Municipality,GM0861,320.0
people_in_debt,2021,Veldhoven,Municipality,GM0861,346.0
people_in_debt,2022,Veldhoven,Municipality,GM0861,375.0
people_in_debt,2023,Veldhoven,Municipality,GM0861,442.0
people_in_debt,2019,Velsen,Municipality,GM0453,266.0
people_in_debt,2020,Velsen,Municipality,GM0453,289.0
people_in_debt,2021,Velsen,Municipality,GM0453,304.0
people_in_debt,2022,Velsen,Municipality,GM0453,345.0
people_in_debt,2023,Velsen,Municipality,GM0453,393.0
people_in_debt,2019,Venlo,Municipality,GM0983,200.0
people_in_debt,2020,Venlo,Municipality,GM0983,215.0
people_in_debt,2021,Venlo,Municipality,GM0983,226.0
people_in_debt,2022,Venlo,Municipality,GM0983,241.0
people_in_debt,2023,Venlo,Municipality,GM0983,286.0
people_in_debt,2019,Venray,Municipality,GM0984,228.0
people_in_debt,2020,Venray,Municipality,GM0984,240.0
people_in_debt,2021,Venray,Municipality,GM0984,254.0
people_in_debt,2022,Venray,Municipality,GM0984,276.0
people_in_debt,2023,Venray,Municipality,GM0984,316.0
people_in_debt,2019,Vijfheerenlanden,Municipality,GM1961,252.0
people_in_debt,2020,Vijfheerenlanden,Municipality,GM1961,265.0
people_in_debt,2021,Vijfheerenlanden,Municipality,GM1961,283.0
people_in_debt,2022,Vijfheerenlanden,Municipality,GM1961,331.0
people_in_debt,2023,Vijfheerenlanden,Municipality,GM1961,379.0
people_in_debt,2019,Vlaardingen,Municipality,GM0622,183.0
people_in_debt,2020,Vlaardingen,Municipality,GM0622,202.0
people_in_debt,2021,Vlaardingen,Municipality,GM0622,220.0
people_in_debt,2022,Vlaardingen,Municipality,GM0622,243.0
people_in_debt,2023,Vlaardingen,Municipality,GM0622,277.0
people_in_debt,2019,Vlieland,Municipality,GM0096,260.0
people_in_debt,2020,Vlieland,Municipality,GM0096,284.0
people_in_debt,2021,Vlieland,Municipality,GM0096,306.0
people_in_debt,2022,Vlieland,Municipality,GM0096,328.0
people_in_debt,2023,Vlieland,Municipality,GM0096,392.0
people_in_debt,2019,Vlissingen,Municipality,GM0718,158.0
people_in_debt,2020,Vlissingen,Municipality,GM0718,166.0
people_in_debt,2021,Vlissingen,Municipality,GM0718,181.0
people_in_debt,2022,Vlissingen,Municipality,GM0718,199.0
people_in_debt,2023,Vlissingen,Municipality,GM0718,230.0
people_in_debt,2019,Voerendaal,Municipality,GM0986,236.0
people_in_debt,2020,Voerendaal,Municipality,GM0986,253.0
people_in_debt,2021,Voerendaal,Municipality,GM0986,264.0
people_in_debt,2022,Voerendaal,Municipality,GM0986,281.0
people_in_debt,2023,Voerendaal,Municipality,GM0986,330.0
people_in_debt,2019,Voorne aan Zee,Municipality,GM1992,
people_in_debt,2020,Voorne aan Zee,Municipality,GM1992,
people_in_debt,2021,Voorne aan Zee,Municipality,GM1992,
people_in_debt,2022,Voorne aan Zee,Municipality,GM1992,
people_in_debt,2023,Voorne aan Zee,Municipality,GM1992,369.0
people_in_debt,2019,Voorschoten,Municipality,GM0626,336.0
people_in_debt,2020,Voorschoten,Municipality,GM0626,363.0
people_in_debt,2021,Voorschoten,Municipality,GM0626,385.0
people_in_debt,2022,Voorschoten,Municipality,GM0626,424.0
people_in_debt,2023,Voorschoten,Municipality,GM0626,487.0
people_in_debt,2019,Voorst,Municipality,GM0285,298.0
people_in_debt,2020,Voorst,Municipality,GM0285,319.0
people_in_debt,2021,Voorst,Municipality,GM0285,336.0
people_in_debt,2022,Voorst,Municipality,GM0285,361.0
people_in_debt,2023,Voorst,Municipality,GM0285,431.0
people_in_debt,2019,Vught,Municipality,GM0865,362.0
people_in_debt,2020,Vught,Municipality,GM0865,388.0
people_in_debt,2021,Vught,Municipality,GM0865,406.0
people_in_debt,2022,Vught,Municipality,GM0865,438.0
people_in_debt,2023,Vught,Municipality,GM0865,499.0
people_in_debt,2019,Waadhoeke,Municipality,GM1949,170.0
people_in_debt,2020,Waadhoeke,Municipality,GM1949,180.0
people_in_debt,2021,Waadhoeke,Municipality,GM1949,188.0
people_in_debt,2022,Waadhoeke,Municipality,GM1949,207.0
people_in_debt,2023,Waadhoeke,Municipality,GM1949,242.0
people_in_debt,2019,Waalre,Municipality,GM0866,333.0
people_in_debt,2020,Waalre,Municipality,GM0866,355.0
people_in_debt,2021,Waalre,Municipality,GM0866,386.0
people_in_debt,2022,Waalre,Municipality,GM0866,420.0
people_in_debt,2023,Waalre,Municipality,GM0866,492.0
people_in_debt,2019,Waalwijk,Municipality,GM0867,237.0
people_in_debt,2020,Waalwijk,Municipality,GM0867,253.0
people_in_debt,2021,Waalwijk,Municipality,GM0867,272.0
people_in_debt,2022,Waalwijk,Municipality,GM0867,295.0
people_in_debt,2023,Waalwijk,Municipality,GM0867,342.0
people_in_debt,2019,Waddinxveen,Municipality,GM0627,239.0
people_in_debt,2020,Waddinxveen,Municipality,GM0627,265.0
people_in_debt,2021,Waddinxveen,Municipality,GM0627,282.0
people_in_debt,2022,Waddinxveen,Municipality,GM0627,319.0
people_in_debt,2023,Waddinxveen,Municipality,GM0627,370.0
people_in_debt,2019,Wageningen,Municipality,GM0289,227.0
people_in_debt,2020,Wageningen,Municipality,GM0289,243.0
people_in_debt,2021,Wageningen,Municipality,GM0289,257.0
people_in_debt,2022,Wageningen,Municipality,GM0289,291.0
people_in_debt,2023,Wageningen,Municipality,GM0289,346.0
people_in_debt,2019,Wassenaar,Municipality,GM0629,566.0
people_in_debt,2020,Wassenaar,Municipality,GM0629,601.0
people_in_debt,2021,Wassenaar,Municipality,GM0629,624.0
people_in_debt,2022,Wassenaar,Municipality,GM0629,663.0
people_in_debt,2023,Wassenaar,Municipality,GM0629,731.0
people_in_debt,2019,Waterland,Municipality,GM0852,339.0
people_in_debt,2020,Waterland,Municipality,GM0852,364.0
people_in_debt,2021,Waterland,Municipality,GM0852,382.0
people_in_debt,2022,Waterland,Municipality,GM0852,413.0
people_in_debt,2023,Waterland,Municipality,GM0852,457.0
people_in_debt,2019,Weert,Municipality,GM0988,240.0
people_in_debt,2020,Weert,Municipality,GM0988,256.0
people_in_debt,2021,Weert,Municipality,GM0988,265.0
people_in_debt,2022,Weert,Municipality,GM0988,275.0
people_in_debt,2023,Weert,Municipality,GM0988,330.0
people_in_debt,2019,Weesp,Municipality,GM0457,289.0
people_in_debt,2020,Weesp,Municipality,GM0457,348.0
people_in_debt,2021,Weesp,Municipality,GM0457,373.0
people_in_debt,2022,Weesp,Municipality,GM0457,402.0
people_in_debt,2023,Weesp,Municipality,GM0457,
people_in_debt,2019,West Betuwe,Municipality,GM1960,284.0
people_in_debt,2020,West Betuwe,Municipality,GM1960,301.0
people_in_debt,2021,West Betuwe,Municipality,GM1960,321.0
people_in_debt,2022,West Betuwe,Municipality,GM1960,352.0
people_in_debt,2023,West Betuwe,Municipality,GM1960,412.0
people_in_debt,2019,West Maas en Waal,Municipality,GM0668,256.0
people_in_debt,2020,West Maas en Waal,Municipality,GM0668,277.0
people_in_debt,2021,West Maas en Waal,Municipality,GM0668,297.0
people_in_debt,2022,West Maas en Waal,Municipality,GM0668,325.0
people_in_debt,2023,West Maas en Waal,Municipality,GM0668,391.0
people_in_debt,2019,Westerkwartier,Municipality,GM1969,214.0
people_in_debt,2020,Westerkwartier,Municipality,GM1969,225.0
people_in_debt,2021,Westerkwartier,Municipality,GM1969,238.0
people_in_debt,2022,Westerkwartier,Municipality,GM1969,262.0
people_in_debt,2023,Westerkwartier,Municipality,GM1969,304.0
people_in_debt,2019,Westerveld,Municipality,GM1701,272.0
people_in_debt,2020,Westerveld,Municipality,GM1701,287.0
people_in_debt,2021,Westerveld,Municipality,GM1701,303.0
people_in_debt,2022,Westerveld,Municipality,GM1701,326.0
people_in_debt,2023,Westerveld,Municipality,GM1701,375.0
people_in_debt,2019,Westervoort,Municipality,GM0293,202.0
people_in_debt,2020,Westervoort,Municipality,GM0293,219.0
people_in_debt,2021,Westervoort,Municipality,GM0293,237.0
people_in_debt,2022,Westervoort,Municipality,GM0293,262.0
people_in_debt,2023,Westervoort,Municipality,GM0293,310.0
people_in_debt,2019,Westerwolde,Municipality,GM1950,180.0
people_in_debt,2020,Westerwolde,Municipality,GM1950,186.0
people_in_debt,2021,Westerwolde,Municipality,GM1950,204.0
people_in_debt,2022,Westerwolde,Municipality,GM1950,235.0
people_in_debt,2023,Westerwolde,Municipality,GM1950,270.0
people_in_debt,2019,Westland,Municipality,GM1783,292.0
people_in_debt,2020,Westland,Municipality,GM1783,318.0
people_in_debt,2021,Westland,Municipality,GM1783,341.0
people_in_debt,2022,Westland,Municipality,GM1783,373.0
people_in_debt,2023,Westland,Municipality,GM1783,423.0
people_in_debt,2019,Weststellingwerf,Municipality,GM0098,203.0
people_in_debt,2020,Weststellingwerf,Municipality,GM0098,216.0
people_in_debt,2021,Weststellingwerf,Municipality,GM0098,237.0
people_in_debt,2022,Weststellingwerf,Municipality,GM0098,259.0
people_in_debt,2023,Weststellingwerf,Municipality,GM0098,300.0
people_in_debt,2019,Westvoorne,Municipality,GM0614,334.0
people_in_debt,2020,Westvoorne,Municipality,GM0614,363.0
people_in_debt,2021,Westvoorne,Municipality,GM0614,393.0
people_in_debt,2022,Westvoorne,Municipality,GM0614,430.0
people_in_debt,2023,Westvoorne,Municipality,GM0614,
people_in_debt,2019,Wierden,Municipality,GM0189,263.0
people_in_debt,2020,Wierden,Municipality,GM0189,278.0
people_in_debt,2021,Wierden,Municipality,GM0189,297.0
people_in_debt,2022,Wierden,Municipality,GM0189,338.0
people_in_debt,2023,Wierden,Municipality,GM0189,380.0
people_in_debt,2019,Wijchen,Municipality,GM0296,248.0
people_in_debt,2020,Wijchen,Municipality,GM0296,263.0
people_in_debt,2021,Wijchen,Municipality,GM0296,282.0
people_in_debt,2022,Wijchen,Municipality,GM0296,318.0
people_in_debt,2023,Wijchen,Municipality,GM0296,357.0
people_in_debt,2019,Wijdemeren,Municipality,GM1696,376.0
people_in_debt,2020,Wijdemeren,Municipality,GM1696,404.0
people_in_debt,2021,Wijdemeren,Municipality,GM1696,432.0
people_in_debt,2022,Wijdemeren,Municipality,GM1696,484.0
people_in_debt,2023,Wijdemeren,Municipality,GM1696,538.0
people_in_debt,2019,Wijk bij Duurstede,Municipality,GM0352,277.0
people_in_debt,2020,Wijk bij Duurstede,Municipality,GM0352,297.0
people_in_debt,2021,Wijk bij Duurstede,Municipality,GM0352,322.0
people_in_debt,2022,Wijk bij Duurstede,Municipality,GM0352,357.0
people_in_debt,2023,Wijk bij Duurstede,Municipality,GM0352,420.0
people_in_debt,2019,Winterswijk,Municipality,GM0294,200.0
people_in_debt,2020,Winterswijk,Municipality,GM0294,214.0
people_in_debt,2021,Winterswijk,Municipality,GM0294,227.0
people_in_debt,2022,Winterswijk,Municipality,GM0294,253.0
people_in_debt,2023,Winterswijk,Municipality,GM0294,286.0
people_in_debt,2019,Woensdrecht,Municipality,GM0873,248.0
people_in_debt,2020,Woensdrecht,Municipality,GM0873,261.0
people_in_debt,2021,Woensdrecht,Municipality,GM0873,278.0
people_in_debt,2022,Woensdrecht,Municipality,GM0873,292.0
people_in_debt,2023,Woensdrecht,Municipality,GM0873,329.0
people_in_debt,2019,Woerden,Municipality,GM0632,287.0
people_in_debt,2020,Woerden,Municipality,GM0632,309.0
people_in_debt,2021,Woerden,Municipality,GM0632,328.0
people_in_debt,2022,Woerden,Municipality,GM0632,355.0
people_in_debt,2023,Woerden,Municipality,GM0632,406.0
people_in_debt,2019,De Wolden,Municipality,GM1690,266.0
people_in_debt,2020,De Wolden,Municipality,GM1690,279.0
people_in_debt,2021,De Wolden,Municipality,GM1690,294.0
people_in_debt,2022,De Wolden,Municipality,GM1690,325.0
people_in_debt,2023,De Wolden,Municipality,GM1690,379.0
people_in_debt,2019,Wormerland,Municipality,GM0880,264.0
people_in_debt,2020,Wormerland,Municipality,GM0880,297.0
people_in_debt,2021,Wormerland,Municipality,GM0880,324.0
people_in_debt,2022,Wormerland,Municipality,GM0880,349.0
people_in_debt,2023,Wormerland,Municipality,GM0880,415.0
people_in_debt,2019,Woudenberg,Municipality,GM0351,316.0
people_in_debt,2020,Woudenberg,Municipality,GM0351,335.0
people_in_debt,2021,Woudenberg,Municipality,GM0351,366.0
people_in_debt,2022,Woudenberg,Municipality,GM0351,395.0
people_in_debt,2023,Woudenberg,Municipality,GM0351,469.0
people_in_debt,2019,Zaanstad,Municipality,GM0479,229.0
people_in_debt,2020,Zaanstad,Municipality,GM0479,256.0
people_in_debt,2021,Zaanstad,Municipality,GM0479,281.0
people_in_debt,2022,Zaanstad,Municipality,GM0479,312.0
people_in_debt,2023,Zaanstad,Municipality,GM0479,368.0
people_in_debt,2019,Zaltbommel,Municipality,GM0297,256.0
people_in_debt,2020,Zaltbommel,Municipality,GM0297,271.0
people_in_debt,2021,Zaltbommel,Municipality,GM0297,291.0
