ID,Leeftijd,Perioden,KinderenMetKansOpArmoede_2,KinderenMetKansOpArmoedeRelatief_3,Key,Title,Description
9008,53991,2021JJ00,0.1,3.7,GM0845,Sint-Michielsgestel,"Gemeentelijke herindeling per 01-01-1996
Begindatum voor 1830"
9019,53991,2021JJ00,,,GM0846,Sint-Oedenrode,"Opgeheven per 01-01-2017
Begindatum voor 1830"
9030,53991,2021JJ00,0.6,14.2,GM1883,Sittard-Geleen,Ontstaan per 01-01-2001
9041,53991,2021JJ00,,,GM0051,Skarsterlân,"Opgeheven per 01-01-2014
Naamswijziging per 01-03-1985"
9052,53991,2021JJ00,0.1,8.4,GM0610,Sliedrecht,Begindatum voor 1830
9063,53991,2021JJ00,,,GM0040,Slochteren,"Opgeheven per 01-01-2018
Begindatum voor 1830"
9074,53991,2021JJ00,0.1,7.9,GM1714,Sluis,Ontstaan per 01-01-2003
9085,53991,2021JJ00,0.4,11.3,GM0090,Smallingerland,Begindatum voor 1830
9096,53991,2021JJ00,0.2,8.8,GM0342,Soest,Begindatum voor 1830
9107,53991,2021JJ00,0.1,4.9,GM0847,Someren,Begindatum voor 1830
9118,53991,2021JJ00,0.1,5.0,GM0848,Son en Breugel,Begindatum voor 1830
9129,53991,2021JJ00,,,GM0612,Spijkenisse,"Opgeheven per 01-01-2015
Begindatum voor 1830"
9140,53991,2021JJ00,0.2,13.3,GM0037,Stadskanaal,Ontstaan per 01-01-1969
9151,53991,2021JJ00,0.0,2.7,GM0180,Staphorst,Begindatum voor 1830
9162,53991,2021JJ00,0.1,6.9,GM0532,Stede Broec,Ontstaan per 01-01-1979
9173,53991,2021JJ00,0.1,7.1,GM0851,Steenbergen,"Gemeentelijke herindeling per 01-01-1997
Naamswijziging per 25-06-1962"
9184,53991,2021JJ00,0.2,6.5,GM1708,Steenwijkerland,Naamswijziging per 01-01-2003
9195,53991,2021JJ00,0.1,9.6,GM0971,Stein (L.),Begindatum 02-01-1839
9206,53991,2021JJ00,0.2,5.3,GM1904,Stichtse Vecht,Ontstaan per 01-01-2011
9217,53991,2021JJ00,,,GM0617,Strijen,"Opgeheven per 01-01-2019
Begindatum voor 1830"
9228,53991,2021JJ00,0.5,9.3,GM1900,Súdwest-Fryslân,"Gemeentelijke herindeling per 01-01-2018
Ontstaan per 01-01-2011"
9239,53991,2021JJ00,0.3,10.9,GM0715,Terneuzen,"Gemeentelijke herindeling per 01-01-2003
Begindatum voor 1830"
9250,53991,2021JJ00,0.0,5.6,GM0093,Terschelling,"Provinciale wijziging per 01-09-1942
Begindatum voor 1830"
9261,53991,2021JJ00,0.0,6.8,GM0448,Texel,Begindatum voor 1830
9272,53991,2021JJ00,0.1,4.1,GM1525,Teylingen,Ontstaan per 01-01-2006
9283,53991,2021JJ00,0.1,5.2,GM0716,Tholen,"Gemeentelijke herindeling per 01-01-1995
Begindatum voor 1830"
9294,53991,2021JJ00,0.2,10.5,GM0281,Tiel,Begindatum voor 1830
9305,53991,2021JJ00,1.5,13.0,GM0855,Tilburg,"Gemeentelijke herindeling per 01-01-2021
Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
9316,53991,2021JJ00,0.0,2.8,GM0183,Tubbergen,Begindatum voor 1830
9327,53991,2021JJ00,0.1,5.7,GM1700,Twenterand,Naamswijziging per 01-06-2002
9338,53991,2021JJ00,0.1,4.0,GM1730,Tynaarlo,Naamswijziging per 01-12-1999
9349,53991,2021JJ00,0.1,6.4,GM0737,Tytsjerksteradiel,Naamswijziging per 01-01-1989
9360,53991,2021JJ00,,,GM0282,Ubbergen,"Opgeheven per 01-01-2015
Begindatum voor 1830"
9371,53991,2021JJ00,0.2,7.1,GM0856,Uden,"Opgeheven per 01-01-2022
Begindatum voor 1830"
9382,53991,2021JJ00,0.1,6.4,GM0450,Uitgeest,Begindatum voor 1830
9393,53991,2021JJ00,0.2,9.0,GM0451,Uithoorn,Begindatum voor 1830
9404,53991,2021JJ00,0.1,3.4,GM0184,Urk,"Provinciale wijziging per 01-01-1986
Begindatum voor 1830"
9415,53991,2021JJ00,2.3,9.5,GM0344,Utrecht (gemeente),"Gemeentelijke herindeling per 01-01-2001
Begindatum voor 1830"
9426,53991,2021JJ00,0.2,5.9,GM1581,Utrechtse Heuvelrug,Ontstaan per 01-01-2006
9437,53991,2021JJ00,0.0,11.4,GM0981,Vaals,Begindatum 02-01-1839
9448,53991,2021JJ00,0.0,7.7,GM0994,Valkenburg aan de Geul,Ontstaan per 01-01-1982
9459,53991,2021JJ00,0.1,6.9,GM0858,Valkenswaard,Begindatum voor 1830
9470,53991,2021JJ00,0.2,13.9,GM0047,Veendam,Begindatum voor 1830
9481,53991,2021JJ00,0.4,7.5,GM0345,Veenendaal,Begindatum voor 1830
9492,53991,2021JJ00,0.0,3.2,GM0717,Veere,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
9503,53991,2021JJ00,,,GM0860,Veghel,"Opgeheven per 01-01-2017
Gemeentelijke herindeling per 01-01-1994
Begindatum voor 1830"
9514,53991,2021JJ00,0.1,5.9,GM0861,Veldhoven,Naamswijziging per 01-05-1921
9525,53991,2021JJ00,0.4,11.7,GM0453,Velsen,Begindatum voor 1830
9536,53991,2021JJ00,0.6,12.2,GM0983,Venlo,"Gemeentelijke herindeling per 01-01-2010
Gemeentelijke herindeling per 01-01-2001
Begindatum 02-01-1839"
9547,53991,2021JJ00,0.2,9.3,GM0984,Venray,Begindatum 02-01-1839
9558,53991,2021JJ00,,,GM0620,Vianen,"Opgeheven per 01-01-2019
Provinciale wijziging per 01-01-2002
Begindatum voor 1830"
9569,53991,2021JJ00,0.3,6.7,GM1961,Vijfheerenlanden,"Provinciale wijziging per 01-01-2019
Ontstaan per 01-01-2019"
9580,53991,2021JJ00,0.7,15.9,GM0622,Vlaardingen,Begindatum voor 1830
9591,53991,2021JJ00,,,GM0048,Vlagtwedde,"Opgeheven per 01-01-2018
Begindatum voor 1830"
9602,53991,2021JJ00,0.0,,GM0096,Vlieland,"Provinciale wijziging per 01-09-1942
Begindatum voor 1830"
9613,53991,2021JJ00,0.3,15.1,GM0718,Vlissingen,Begindatum voor 1830
9624,53991,2021JJ00,,,GM0623,Vlist,"Opgeheven per 01-01-2015
Begindatum voor 1830"
9635,53991,2021JJ00,0.0,7.4,GM0986,Voerendaal,Begindatum 02-01-1839
9646,53991,2021JJ00,0.1,6.1,GM0626,Voorschoten,Begindatum voor 1830
9657,53991,2021JJ00,0.1,3.9,GM0285,Voorst,Begindatum voor 1830
9668,53991,2021JJ00,0.1,3.8,GM0865,Vught,"Gemeentelijke herindeling per 01-01-2021
Begindatum voor 1830"
9679,53991,2021JJ00,0.2,8.3,GM1949,Waadhoeke,Ontstaan per 01-01-2018
9690,53991,2021JJ00,0.0,4.1,GM0866,Waalre,Begindatum voor 1830
9701,53991,2021JJ00,0.2,7.8,GM0867,Waalwijk,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
9712,53991,2021JJ00,0.1,5.2,GM0627,Waddinxveen,Begindatum 01-07-1870
9723,53991,2021JJ00,0.2,10.6,GM0289,Wageningen,Begindatum voor 1830
9734,53991,2021JJ00,0.1,9.2,GM0629,Wassenaar,Begindatum voor 1830
9745,53991,2021JJ00,0.1,7.5,GM0852,Waterland,Ontstaan per 01-01-1991
9756,53991,2021JJ00,0.2,9.0,GM0988,Weert,"Gemeentelijke herindeling per 01-01-1998
Begindatum 02-01-1839"
9767,53991,2021JJ00,0.1,6.6,GM0457,Weesp,"Opgeheven per 24-03-2022
Begindatum voor 1830"
9778,53991,2021JJ00,,,GM0870,Werkendam,"Opgeheven per 01-01-2019
Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
9789,53991,2021JJ00,0.1,3.6,GM1960,West Betuwe,Ontstaan per 01-01-2019
9800,53991,2021JJ00,0.1,5.4,GM0668,West Maas en Waal,Naamswijziging per 01-07-1985
9811,53991,2021JJ00,0.2,5.1,GM1969,Westerkwartier,Ontstaan per 01-01-2019
9822,53991,2021JJ00,0.0,4.3,GM1701,Westerveld,Ontstaan per 01-01-1998
9833,53991,2021JJ00,0.1,9.7,GM0293,Westervoort,Begindatum voor 1830
9844,53991,2021JJ00,0.1,11.7,GM1950,Westerwolde,Ontstaan per 01-01-2018
9855,53991,2021JJ00,0.4,5.6,GM1783,Westland,Ontstaan per 01-01-2004
9866,53991,2021JJ00,0.1,7.2,GM0098,Weststellingwerf,Begindatum voor 1830
9877,53991,2021JJ00,0.0,8.1,GM0614,Westvoorne,"Opgeheven per 01-01-2023
Ontstaan per 01-01-1980"
9888,53991,2021JJ00,0.0,2.4,GM0189,Wierden,Begindatum voor 1830
9899,53991,2021JJ00,,,GM0462,Wieringen,"Opgeheven per 01-01-2012
Begindatum voor 1830"
9910,53991,2021JJ00,,,GM0463,Wieringermeer,"Opgeheven per 01-01-2012
Ontstaan per 01-01-1938"
9921,53991,2021JJ00,0.1,5.9,GM0296,Wijchen,Begindatum voor 1830
9932,53991,2021JJ00,0.1,4.6,GM1696,Wijdemeren,Ontstaan per 01-01-2002
9943,53991,2021JJ00,0.1,6.3,GM0352,Wijk bij Duurstede,"Gemeentelijke herindeling per 01-01-1996
Begindatum voor 1830"
9954,53991,2021JJ00,,,GM0053,Winsum,"Opgeheven per 01-01-2019
Begindatum voor 1830"
9965,53991,2021JJ00,0.1,8.5,GM0294,Winterswijk,Begindatum voor 1830
9976,53991,2021JJ00,0.1,5.6,GM0873,Woensdrecht,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
9987,53991,2021JJ00,0.2,6.1,GM0632,Woerden,"Gemeentelijke herindeling per 01-01-2001
Provinciale wijziging per 01-01-1989
Begindatum voor 1830"
9998,53991,2021JJ00,0.1,5.7,GM1690,De Wolden,Ontstaan per 01-01-1998
10009,53991,2021JJ00,0.1,7.8,GM0880,Wormerland,Ontstaan per 01-01-1991
10020,53991,2021JJ00,0.0,4.2,GM0351,Woudenberg,Begindatum voor 1830
10031,53991,2021JJ00,,,GM0874,Woudrichem,"Opgeheven per 01-01-2019
Begindatum voor 1830"
10042,53991,2021JJ00,1.1,11.7,GM0479,Zaanstad,Ontstaan per 01-01-1974
10053,53991,2021JJ00,0.1,5.3,GM0297,Zaltbommel,"Gemeentelijke herindeling per 01-01-1999
Begindatum voor 1830"
10064,53991,2021JJ00,0.1,14.4,GM0473,Zandvoort,Begindatum voor 1830
10075,53991,2021JJ00,,,GM0707,Zederik,"Opgeheven per 01-01-2019
Provinciale wijziging per 01-01-2019
Ontstaan per 01-01-1986"
10086,53991,2021JJ00,,,GM0478,Zeevang,"Opgeheven per 01-01-2016
Ontstaan per 01-08-1970"
10097,53991,2021JJ00,0.1,6.8,GM0050,Zeewolde,Ontstaan per 01-01-1984
10108,53991,2021JJ00,0.4,10.4,GM0355,Zeist,Begindatum voor 1830
10119,53991,2021JJ00,0.2,8.7,GM0299,Zevenaar,"Gemeentelijke herindeling per 01-01-2018
Gemeentelijke herindeling per 01-01-2005
Begindatum voor 1830"
10130,53991,2021JJ00,,,GM0476,Zijpe,"Opgeheven per 01-01-2013
Begindatum voor 1830"
10141,53991,2021JJ00,0.8,10.2,GM0637,Zoetermeer,Begindatum voor 1830
10152,53991,2021JJ00,0.0,4.2,GM0638,Zoeterwoude,Begindatum voor 1830
10163,53991,2021JJ00,,,GM0056,Zuidhorn,"Opgeheven per 01-01-2019
Begindatum voor 1830"
10174,53991,2021JJ00,0.2,5.3,GM1892,Zuidplas,Ontstaan per 01-01-2010
10185,53991,2021JJ00,0.1,7.0,GM0879,Zundert,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
10196,53991,2021JJ00,0.2,11.0,GM0301,Zutphen,"Gemeentelijke herindeling per 01-01-2005
Begindatum voor 1830"
10207,53991,2021JJ00,0.1,4.0,GM1896,Zwartewaterland,Ontstaan per 01-01-2001
10218,53991,2021JJ00,0.4,14.5,GM0642,Zwijndrecht,"Gemeentelijke herindeling per 01-01-2003
Begindatum voor 1830"
10229,53991,2021JJ00,0.7,8.4,GM0193,Zwolle,Begindatum voor 1830
10471,51511,2021JJ00,0.1,7.1,GM1680,Aa en Hunze,Ontstaan per 01-01-1998
10482,51511,2021JJ00,,,GM0738,Aalburg,"Opgeheven per 01-01-2019
Ontstaan per 01-01-1973"
10493,51511,2021JJ00,0.1,5.1,GM0358,Aalsmeer,Begindatum voor 1830
10504,51511,2021JJ00,0.1,6.2,GM0197,Aalten,"Gemeentelijke herindeling per 01-01-2005
Begindatum voor 1830"
10515,51511,2021JJ00,0.2,10.3,GM0059,Achtkarspelen,Begindatum voor 1830
10526,51511,2021JJ00,0.1,6.9,GM0482,Alblasserdam,Begindatum voor 1830
10537,51511,2021JJ00,0.1,6.1,GM0613,Albrandswaard,Ontstaan per 01-01-1985
10548,51511,2021JJ00,0.7,10.1,GM0361,Alkmaar,"Gemeentelijke herindeling per 01-01-2015
Begindatum voor 1830"
10559,51511,2021JJ00,0.6,14.4,GM0141,Almelo,Begindatum 01-12-1913
10570,51511,2021JJ00,1.8,11.7,GM0034,Almere,Ontstaan per 01-01-1984
10581,51511,2021JJ00,0.5,6.6,GM0484,Alphen aan den Rijn,"Gemeentelijke herindeling per 01-01-2014
Naamswijziging per 01-01-1918"
10592,51511,2021JJ00,0.0,5.8,GM1723,Alphen-Chaam,Ontstaan per 01-01-1997
10603,51511,2021JJ00,0.2,5.1,GM1959,Altena,Ontstaan per 01-01-2019
10614,51511,2021JJ00,0.0,3.0,GM0060,Ameland,Begindatum voor 1830
10625,51511,2021JJ00,1.0,8.5,GM0307,Amersfoort,Begindatum voor 1830
10636,51511,2021JJ00,0.5,6.9,GM0362,Amstelveen,Naamswijziging per 01-01-1964
10647,51511,2021JJ00,8.6,19.2,GM0363,Amsterdam,"Gemeentelijke herindeling per 24-03-2022
Begindatum voor 1830"
10658,51511,2021JJ00,,,GM0366,Anna Paulowna,"Opgeheven per 01-01-2012
Begindatum 18-07-1870"
10669,51511,2021JJ00,0.9,9.5,GM0200,Apeldoorn,Begindatum voor 1830
10680,51511,2021JJ00,,,GM0003,Appingedam,"Opgeheven per 01-01-2021
Begindatum voor 1830"
10691,51511,2021JJ00,1.4,14.6,GM0202,Arnhem,Begindatum voor 1830
10702,51511,2021JJ00,0.5,10.5,GM0106,Assen,Begindatum voor 1830
10713,51511,2021JJ00,0.0,4.7,GM0743,Asten,Begindatum voor 1830
10724,51511,2021JJ00,0.0,6.7,GM0744,Baarle-Nassau,Begindatum voor 1830
10735,51511,2021JJ00,0.1,7.1,GM0308,Baarn,Begindatum voor 1830
10746,51511,2021JJ00,0.2,5.2,GM0489,Barendrecht,Naamswijziging per 10-12-1886
10757,51511,2021JJ00,0.3,5.1,GM0203,Barneveld,Begindatum voor 1830
10768,51511,2021JJ00,,,GM0005,Bedum,"Opgeheven per 01-01-2019
Begindatum voor 1830"
10779,51511,2021JJ00,0.1,11.3,GM0888,Beek (L.),Begindatum 02-01-1839
10790,51511,2021JJ00,0.2,9.0,GM1954,Beekdaelen,Ontstaan per 01-01-2019
10801,51511,2021JJ00,0.0,4.2,GM0370,Beemster,"Opgeheven per 01-01-2022
Begindatum voor 1830"
10812,51511,2021JJ00,0.1,11.9,GM0889,Beesel,Begindatum 02-01-1839
10823,51511,2021JJ00,,,GM0007,Bellingwedde,"Opgeheven per 01-01-2018
Ontstaan per 01-09-1968"
10834,51511,2021JJ00,0.2,9.1,GM1945,Berg en Dal,Naamswijziging per 01-01-2016
10845,51511,2021JJ00,,,GM0491,Bergambacht,"Opgeheven per 01-01-2015
Begindatum voor 1830"
10856,51511,2021JJ00,0.0,4.8,GM1724,Bergeijk,Naamswijziging per 25-09-1998
10867,51511,2021JJ00,0.0,6.6,GM0893,Bergen (L.),Begindatum 02-01-1839
10878,51511,2021JJ00,0.1,5.9,GM0373,Bergen (NH.),"Gemeentelijke herindeling per 01-01-2001
Begindatum voor 1830"
10889,51511,2021JJ00,0.5,12.5,GM0748,Bergen op Zoom,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
10900,51511,2021JJ00,0.2,6.7,GM1859,Berkelland,Ontstaan per 01-01-2005
10911,51511,2021JJ00,0.1,5.9,GM1721,Bernheze,Naamswijziging per 28-01-1995
10922,51511,2021JJ00,,,GM0568,Bernisse,"Opgeheven per 01-01-2015
Ontstaan per 01-01-1980"
10933,51511,2021JJ00,0.1,7.5,GM0753,Best,Begindatum voor 1830
10944,51511,2021JJ00,0.1,7.6,GM0209,Beuningen,Begindatum voor 1830
10955,51511,2021JJ00,0.3,12.1,GM0375,Beverwijk,Begindatum voor 1830
10966,51511,2021JJ00,,,GM0063,het Bildt,"Opgeheven per 01-01-2018
Begindatum voor 1830"
10977,51511,2021JJ00,0.2,7.1,GM0310,De Bilt,"Gemeentelijke herindeling per 01-01-2001
Begindatum voor 1830"
10988,51511,2021JJ00,,,GM0585,Binnenmaas,"Opgeheven per 01-01-2019
Gemeentelijke herindeling per 01-01-2007
Ontstaan per 01-01-1984"
10999,51511,2021JJ00,0.1,4.3,GM1728,Bladel,Ontstaan per 01-01-1997
11010,51511,2021JJ00,0.0,5.4,GM0376,Blaricum,Begindatum voor 1830
11021,51511,2021JJ00,0.1,4.0,GM0377,Bloemendaal,"Gemeentelijke herindeling per 01-01-2009
Begindatum voor 1830"
11032,51511,2021JJ00,,,GM0055,Boarnsterhim,"Opgeheven per 01-01-2014
Naamswijziging per 03-01-1985"
11043,51511,2021JJ00,0.1,5.5,GM1901,Bodegraven-Reeuwijk,Ontstaan per 01-01-2011
11054,51511,2021JJ00,0.0,5.0,GM0755,Boekel,Begindatum voor 1830
11065,51511,2021JJ00,,,GM0009,Ten Boer,"Opgeheven per 01-01-2019
Begindatum voor 1830"
11076,51511,2021JJ00,0.1,8.7,GM1681,Borger-Odoorn,Ontstaan per 01-01-1998
11087,51511,2021JJ00,0.1,5.4,GM0147,Borne,Begindatum voor 1830
11098,51511,2021JJ00,0.1,5.2,GM0654,Borsele,Naamswijziging per 01-01-1970
11109,51511,2021JJ00,,,GM0499,Boskoop,"Opgeheven per 01-01-2014
Begindatum voor 1830"
11120,51511,2021JJ00,0.1,7.4,GM0756,Boxmeer,"Opgeheven per 01-01-2022
Gemeentelijke herindeling per 01-01-1998
Gemeentelijke herindeling per 01-01-1994
Begindatum voor 1830"
11131,51511,2021JJ00,0.1,7.9,GM0757,Boxtel,"Gemeentelijke herindeling per 01-01-2021
Gemeentelijke herindeling per 01-01-1996
Begindatum voor 1830"
11142,51511,2021JJ00,1.1,9.9,GM0758,Breda,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
11153,51511,2021JJ00,0.1,7.8,GM0501,Brielle,"Opgeheven per 01-01-2023
Begindatum voor 1830"
11164,51511,2021JJ00,0.1,5.6,GM1876,Bronckhorst,Ontstaan per 01-01-2005
11175,51511,2021JJ00,0.1,8.7,GM0213,Brummen,Begindatum voor 1830
11186,51511,2021JJ00,0.2,15.5,GM0899,Brunssum,Begindatum 02-01-1839
11197,51511,2021JJ00,0.0,3.8,GM0312,Bunnik,Begindatum voor 1830
11208,51511,2021JJ00,0.1,5.3,GM0313,Bunschoten,Begindatum voor 1830
11219,51511,2021JJ00,0.1,6.6,GM0214,Buren,"Gemeentelijke herindeling per 01-01-1999
Begindatum voor 1830"
11230,51511,2021JJ00,,,GM0381,Bussum,"Opgeheven per 01-01-2016
Begindatum voor 1830"
11241,51511,2021JJ00,0.6,13.9,GM0502,Capelle aan den IJssel,Begindatum voor 1830
11252,51511,2021JJ00,0.1,5.1,GM0383,Castricum,"Gemeentelijke herindeling per 01-01-2002
Begindatum voor 1830"
11263,51511,2021JJ00,0.2,10.9,GM0109,Coevorden,"Gemeentelijke herindeling per 01-01-1998
Begindatum voor 1830"
11274,51511,2021JJ00,0.1,7.1,GM1706,Cranendonck,Naamswijziging per 28-01-1998
11285,51511,2021JJ00,,,GM0611,Cromstrijen,"Opgeheven per 01-01-2019
Ontstaan per 01-01-1984"
11296,51511,2021JJ00,0.1,8.2,GM1684,Cuijk,"Opgeheven per 01-01-2022
Ontstaan per 01-01-1994"
11307,51511,2021JJ00,0.1,7.0,GM0216,Culemborg,Begindatum voor 1830
11318,51511,2021JJ00,0.1,5.0,GM0148,Dalfsen,"Gemeentelijke herindeling per 01-01-2001
Begindatum voor 1830"
11329,51511,2021JJ00,0.1,7.6,GM1891,Dantumadiel,Naamswijziging per 01-01-2009
11340,51511,2021JJ00,0.8,15.4,GM0503,Delft,Begindatum voor 1830
11351,51511,2021JJ00,,,GM0010,Delfzijl,"Opgeheven per 01-01-2021
Begindatum voor 1830"
11362,51511,2021JJ00,0.1,7.0,GM0762,Deurne,Naamswijziging per 01-01-1926
11373,51511,2021JJ00,0.7,10.7,GM0150,Deventer,"Gemeentelijke herindeling per 01-01-2005
Gemeentelijke herindeling per 01-01-1999
Begindatum voor 1830"
11384,51511,2021JJ00,0.2,10.2,GM0384,Diemen,Begindatum voor 1830
11395,51511,2021JJ00,,,GM1980,Dijk en Waard,Ontstaan per 01-01-2022
11406,51511,2021JJ00,0.1,5.4,GM1774,Dinkelland,Naamswijziging per 01-06-2002
11417,51511,2021JJ00,,,GM0504,Dirksland,"Opgeheven per 01-01-2013
Begindatum voor 1830"
11428,51511,2021JJ00,0.1,13.8,GM0221,Doesburg,Begindatum voor 1830
11439,51511,2021JJ00,0.4,10.6,GM0222,Doetinchem,"Gemeentelijke herindeling per 01-01-2005
Begindatum 01-01-1920"
11450,51511,2021JJ00,0.1,6.3,GM0766,Dongen,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
11461,51511,2021JJ00,,,GM0058,Dongeradeel,"Opgeheven per 01-01-2019
Ontstaan per 01-01-1984"
11472,51511,2021JJ00,0.9,12.5,GM0505,Dordrecht,Begindatum voor 1830
11483,51511,2021JJ00,0.1,6.6,GM0498,Drechterland,"Gemeentelijke herindeling per 01-01-2006
Naamswijziging per 01-01-1980"
11494,51511,2021JJ00,0.1,6.2,GM1719,Drimmelen,Naamswijziging per 25-04-1998
11505,51511,2021JJ00,0.2,7.8,GM0303,Dronten,Ontstaan per 01-01-1972
11516,51511,2021JJ00,0.1,6.7,GM0225,Druten,Begindatum voor 1830
11527,51511,2021JJ00,0.1,9.0,GM0226,Duiven,Begindatum voor 1830
11538,51511,2021JJ00,0.1,8.6,GM1711,Echt-Susteren,Ontstaan per 01-01-2003
11549,51511,2021JJ00,0.1,5.7,GM0385,Edam-Volendam,"Gemeentelijke herindeling per 01-01-2016
Naamswijziging per 01-01-1975"
11560,51511,2021JJ00,0.5,6.3,GM0228,Ede,Begindatum voor 1830
11571,51511,2021JJ00,0.0,3.6,GM0317,Eemnes,Begindatum voor 1830
11582,51511,2021JJ00,0.4,16.0,GM1979,Eemsdelta,Ontstaan per 01-01-2021
11593,51511,2021JJ00,,,GM1651,Eemsmond,"Opgeheven per 01-01-2019
Naamswijziging per 01-01-1992"
11604,51511,2021JJ00,0.1,5.1,GM0770,Eersel,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
11615,51511,2021JJ00,0.1,5.4,GM1903,Eijsden-Margraten,Ontstaan per 01-01-2011
11626,51511,2021JJ00,1.7,13.2,GM0772,Eindhoven,Begindatum voor 1830
11637,51511,2021JJ00,0.1,6.6,GM0230,Elburg,Begindatum voor 1830
11648,51511,2021JJ00,0.8,12.9,GM0114,Emmen,"Gemeentelijke herindeling per 01-01-1998
Begindatum voor 1830"
11659,51511,2021JJ00,0.1,10.4,GM0388,Enkhuizen,Begindatum voor 1830
11670,51511,2021JJ00,1.5,16.1,GM0153,Enschede,Begindatum voor 1830
11681,51511,2021JJ00,0.1,7.8,GM0232,Epe,Begindatum voor 1830
11692,51511,2021JJ00,0.1,7.0,GM0233,Ermelo,Begindatum voor 1830
11703,51511,2021JJ00,0.2,8.0,GM0777,Etten-Leur,Naamswijziging per 01-01-1968
11714,51511,2021JJ00,,,GM1722,Ferwerderadiel,"Opgeheven per 01-01-2019
Naamswijziging per 01-01-1999"
11725,51511,2021JJ00,,,GM0070,Franekeradeel,"Opgeheven per 01-01-2018
Begindatum voor 1830"
11736,51511,2021JJ00,,,GM1921,De Friese Meren,"Naamswijziging per 01-07-2015
Ontstaan per 01-01-2014"
11747,51511,2021JJ00,0.2,6.6,GM1940,De Fryske Marren,Naamswijziging per 01-07-2015
11758,51511,2021JJ00,,,GM0653,Gaasterlân-Sleat,"Opgeheven per 01-01-2014
Naamswijziging per 05-06-1985"
11769,51511,2021JJ00,0.1,9.0,GM0779,Geertruidenberg,"Gemeentelijke herindeling per 01-01-1997
Begindatum voor 1830"
11780,51511,2021JJ00,,,GM0236,Geldermalsen,"Opgeheven per 01-01-2019
Begindatum voor 1830"
11791,51511,2021JJ00,0.2,8.8,GM1771,Geldrop-Mierlo,Ontstaan per 01-01-2004
11802,51511,2021JJ00,0.1,7.1,GM1652,Gemert-Bakel,Ontstaan per 01-01-1997
11813,51511,2021JJ00,0.1,7.1,GM0907,Gennep,Begindatum 02-01-1839
11824,51511,2021JJ00,,,GM0689,Giessenlanden,"Opgeheven per 01-01-2019
Ontstaan per 01-01-1986"
11835,51511,2021JJ00,0.2,10.6,GM0784,Gilze en Rijen,Begindatum voor 1830
11846,51511,2021JJ00,,,GM0511,Goedereede,"Opgeheven per 01-01-2013
Begindatum voor 1830"
11857,51511,2021JJ00,0.2,6.4,GM1924,Goeree-Overflakkee,Ontstaan per 01-01-2013
11868,51511,2021JJ00,0.2,10.3,GM0664,Goes,Begindatum voor 1830
11879,51511,2021JJ00,0.1,5.2,GM0785,Goirle,Begindatum voor 1830
11890,51511,2021JJ00,0.2,4.9,GM1942,Gooise Meren,Ontstaan per 01-01-2016
11901,51511,2021JJ00,0.2,9.9,GM0512,Gorinchem,Begindatum voor 1830
11912,51511,2021JJ00,0.5,11.6,GM0513,Gouda,Begindatum voor 1830
11923,51511,2021JJ00,,,GM0693,Graafstroom,"Opgeheven per 01-01-2013
Ontstaan per 01-01-1986"
11934,51511,2021JJ00,,,GM0365,Graft-De Rijp,"Opgeheven per 01-01-2015
Ontstaan per 01-08-1970"
11945,51511,2021JJ00,0.1,8.2,GM0786,Grave,"Opgeheven per 01-01-2022
Begindatum voor 1830"
11956,51511,2021JJ00,5.8,16.8,GM0518,'s-Gravenhage (gemeente),Begindatum voor 1830
11967,51511,2021JJ00,,,GM0241,Groesbeek,"Naamswijziging per 01-01-2016
Gemeentelijke herindeling per 01-01-2015
Begindatum voor 1830"
11978,51511,2021JJ00,1.6,14.9,GM0014,Groningen (gemeente),"Gemeentelijke herindeling per 01-01-2019
Begindatum voor 1830"
11989,51511,2021JJ00,,,GM0015,Grootegast,"Opgeheven per 01-01-2019
Begindatum voor 1830"
12000,51511,2021JJ00,0.0,7.0,GM1729,Gulpen-Wittem,Ontstaan per 01-01-1999
12011,51511,2021JJ00,0.1,8.7,GM0158,Haaksbergen,Begindatum voor 1830
12022,51511,2021JJ00,,,GM0788,Haaren,"Opgeheven per 01-01-2021
Gemeentelijke herindeling per 01-01-1996
Begindatum voor 1830"
12033,51511,2021JJ00,1.1,10.1,GM0392,Haarlem,Begindatum voor 1830
12044,51511,2021JJ00,,,GM0393,Haarlemmerliede en Spaarnwoude,"Opgeheven per 01-01-2019
Begindatum 13-06-1857"
12055,51511,2021JJ00,0.8,7.1,GM0394,Haarlemmermeer,"Gemeentelijke herindeling per 01-01-2019
Begindatum 16-11-1855"
12066,51511,2021JJ00,0.2,11.2,GM1655,Halderberge,Ontstaan per 01-01-1997
12077,51511,2021JJ00,0.2,5.6,GM0160,Hardenberg,"Gemeentelijke herindeling per 01-01-2001
Ontstaan per 01-05-1941"
